Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM
RE1Mu3b.png,RE1Mu3b.png,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31,3.958984375,0.0018936405239072117,2484,443359375.0,3.958984375,3.515625,1.0,40,1
Highlight-Bing-AI-Open-Preview:VP1-539x440.jpeg,Highlight-Bing-AI-Open-Preview:VP1-539x440.jpeg,https://cdn-dynmedia-1.microsoft.com/is/image/microsoftcorp/Highlight-Bing-AI-Open-Preview:VP1-539x440,36.4638671875,0.8990058387249488,0,0.0,36.4638671875,36.4638671875,1.0,100,1
Highlight-M365-Icon-Bounce-Word-Merch:VP1-539x440.jpeg,Highlight-M365-Icon-Bounce-Word-Merch:VP1-539x440.jpeg,https://cdn-dynmedia-1.microsoft.com/is/image/microsoftcorp/Highlight-M365-Icon-Bounce-Word-Merch:VP1-539x440,25.21875,0.012308663405396875,105840,0.0,25.21875,25.21875,1.0,100,1
gldn-Hero-MSCOM-Outlook-iOS-Android:VP1-539x440.jpeg,gldn-Hero-MSCOM-Outlook-iOS-Android:VP1-539x440.jpeg,https://cdn-dynmedia-1.microsoft.com/is/image/microsoftcorp/gldn-Hero-MSCOM-Outlook-iOS-Android:VP1-539x440,33.36328125,0.3705223291778444,92064,0.0,33.36328125,33.36328125,1.0,100,1
